,0,1,2,3
180,9,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
181,9,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
182,9,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
183,9,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
184,9,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
185,9,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
186,9,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
187,9,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
188,9,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
189,9,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
190,9,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
191,9,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
192,9,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
193,9,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
194,9,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
195,9,[   1    3   12 ... 2878 2879 2882],[ 2  4  7  9 10 11 13 14],"[971.3159691981722, 0.9944598337950139, 5.038814492488656e-06]"
196,9,[   0    1    3 ... 2878 2882 2883],[ 0  2  4  5  7  9 10 12],"[1210.2672870858485, 0.9945054945054945, 4.839451132204597e-06]"
197,9,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.428294643467, 0.9931129476584022, 4.783664631723972e-06]"
198,9,[   1    5    6 ... 2878 2879 2882],[ 1  3  5 10 11 14 15],"[945.9622629588703, 0.9952021932830706, 4.739393902849254e-06]"
199,9,[   0    1    2 ... 2874 2875 2883],[ 0  4  8 10 11 13 14 15 16],"[951.1322475874528, 0.9938271604938271, 4.735257270315485e-06]"
200,10,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
201,10,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
202,10,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
203,10,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
204,10,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
205,10,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
206,10,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
207,10,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
208,10,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
209,10,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
210,10,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
211,10,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
212,10,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1082.6856928911732, 0.9930986887508627, 4.712065282581184e-06]"
213,10,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[913.1172414049184, 0.9931224209078404, 4.778232876969872e-06]"
214,10,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.6412978448801, 0.9959072305593452, 4.601399913930959e-06]"
215,10,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.4261475574679, 0.9931129476584022, 4.783269726195009e-06]"
216,10,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
217,10,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
218,10,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
219,10,[   0    3    5 ... 2881 2882 2883],[ 0  1  7 12],"[1064.0342697664244, 0.9972202918693537, 4.0496335042927665e-06]"
220,11,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
221,11,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
222,11,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
223,11,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
224,11,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
225,11,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
226,11,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
227,11,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
228,11,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
229,11,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
230,11,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
231,11,[   0    2    4 ... 2875 2878 2883],[ 0  1  2  4  5  7  8 10 11 13 14],"[1131.4938512945166, 0.9924863387978142, 4.7261084736406865e-06]"
232,11,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.8890281344455, 0.9959016393442623, 4.605339962644286e-06]"
233,11,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[874.6483791792689, 0.9965421853388658, 4.5445968213153934e-06]"
234,11,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[937.9859337699096, 0.995850622406639, 5.190303688387434e-06]"
235,11,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[941.9262752964938, 0.9959072305593452, 4.603555605719606e-06]"
236,11,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1034.065317463228, 0.9958592132505176, 4.576700834366129e-06]"
237,11,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.3683297896882, 0.995345744680851, 4.9277861515812475e-06]"
238,11,[   0    1    2 ... 2879 2880 2883],[ 0  1  2  5  8 12 14 15],"[1182.541752204769, 0.9945167923235092, 4.650349834605541e-06]"
239,11,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1032.9508688210306, 0.9958649207443143, 4.5706381426290266e-06]"
240,12,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
241,12,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
242,12,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
243,12,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
244,12,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
245,12,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
246,12,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
247,12,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
248,12,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
249,12,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
250,12,[   0    1    5 ... 2875 2878 2880],[ 1  6 10 16],"[979.1886055240077, 0.9972844534962662, 4.920718605245501e-06]"
251,12,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1082.8368729947406, 0.9931082012405238, 4.706235291585493e-06]"
252,12,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
253,12,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
254,12,[   0    1    6 ... 2876 2878 2880],[ 1  4  8  9 15],"[1130.0260565170918, 0.9966009517335146, 5.1602839808078326e-06]"
255,12,[   0    1    8 ... 2879 2880 2882],[ 1  2  6  8  9 10 11 13 15 16],"[1045.0574289771434, 0.9930795847750865, 4.97391867054008e-06]"
256,12,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[874.82124439241, 0.9965421853388658, 4.548297232447218e-06]"
257,12,[   2    6    8 ... 2880 2881 2883],[0 1 2 3 7],"[1151.714476092678, 0.9965541006202618, 4.423571457879687e-06]"
258,12,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[938.1320777671398, 0.9959016393442623, 4.605853058280252e-06]"
259,12,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.762106159519, 0.995345744680851, 4.928281806694163e-06]"
260,13,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
261,13,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
262,13,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
263,13,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
264,13,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
265,13,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
266,13,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
267,13,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
268,13,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
269,13,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
270,13,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1086.0157415048727, 0.9953395472703063, 4.9339901330478915e-06]"
271,13,[   0    2    3 ... 2878 2880 2881],[ 4  6  7  8 11 13 14 15 16],"[731.8834860452913, 0.9939271255060729, 4.911125474333431e-06]"
272,13,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
273,13,[   1    4    6 ... 2879 2880 2882],[ 1  4  5  6 11 12 16],"[894.9436670062566, 0.9952830188679245, 4.322632571816797e-06]"
274,13,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
275,13,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
276,13,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
277,13,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
278,13,[   0    1    4 ... 2880 2881 2883],[ 0  1  4  5  6  8  9 11 12 15],"[1111.6707496329066, 0.9930986887508627, 4.717110604048993e-06]"
279,13,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[874.714576577921, 0.9965421853388658, 4.542732408463585e-06]"
280,14,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
281,14,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
282,14,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
283,14,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
284,14,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
285,14,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
286,14,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
287,14,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
288,14,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
289,14,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
290,14,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1084.3475190863933, 0.9953395472703063, 4.933543317779037e-06]"
291,14,[   4    6    8 ... 2879 2881 2883],[ 0  3  7  9 10 11 13 14 15],"[1087.801879445176, 0.9936305732484076, 5.032315785856285e-06]"
292,14,[   0    1    2 ... 2874 2878 2881],[ 1  3  4  5  6  7 12 15 16],"[933.2723896288427, 0.9937543372657877, 4.6923011101287684e-06]"
293,14,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
294,14,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5482574702617, 0.9931224209078404, 4.782689842688059e-06]"
295,14,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.0378783542178, 0.9965373961218836, 4.542858738746153e-06]"
296,14,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
297,14,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
298,14,[   1    6    8 ... 2879 2881 2882],[ 1  6  9 10 11 14],"[961.3783389205397, 0.9959072305593452, 5.10187663318042e-06]"
299,14,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.644982013979, 0.9931129476584022, 4.784012077831532e-06]"
300,15,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
301,15,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
302,15,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
303,15,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
304,15,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
305,15,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
306,15,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
307,15,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
308,15,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
309,15,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
310,15,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1082.5921516993674, 0.9931082012405238, 4.70723267398972e-06]"
311,15,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[940.0835640657091, 0.9959016393442623, 4.605679008992301e-06]"
312,15,[   0    1    2 ... 2875 2876 2881],[ 1  4  6  7  9 13 14 15 16],"[948.8439411372428, 0.9937150837988827, 4.998012424321154e-06]"
313,15,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
314,15,[   0    1    4 ... 2875 2882 2883],[ 0  2  4  5 12 16],"[1132.5089975067974, 0.9958012596221134, 4.258105773595152e-06]"
315,15,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
316,15,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
317,15,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
318,15,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
319,15,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
320,16,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
321,16,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
322,16,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
323,16,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
324,16,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
325,16,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
326,16,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
327,16,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
328,16,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
329,16,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
330,16,[   0    1    2 ... 2874 2878 2881],[ 1  2  4  6  7  8 10 11 12 13 16],"[1034.1945292155685, 0.9924085576259489, 4.682698762678766e-06]"
331,16,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
332,16,[   0    1    4 ... 2881 2882 2883],[ 0  1  5  7  8 10 12 14 15],"[1034.040972626244, 0.9938144329896907, 4.486852718596303e-06]"
333,16,[   0    1    6 ... 2877 2881 2882],[2 5 9],"[1113.5105036383727, 0.9979452054794521, 5.170216140535545e-06]"
334,16,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
335,16,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
336,16,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
337,16,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
338,16,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.76901428279, 0.9931082012405238, 4.706819102431313e-06]"
